Location:;Huelva
Date:;01/07/2025 14:16:27
Prehole Mode:;
Prehole Depth:;0
Hydrostatic Line:;200
Probe Code:;001236
Ground Level:;0
Lat.:;681095
Lon.:;4124795
Comments:;preforo 3 m
Operator:;Alehandro
Client:;aph
SeisON:;9600
TempON:;0
P. Qc:;184600
P. Fs:;31019
P. U2:;10642
P. Tilt:;332353
P. Temp:;400800
Z. Qc:;3948;21,39;6905;37,41;16,02
Z. Fs:;7776;250,69;10744;346,37;95,68
Z. U2:;31681;2976,98;34358;3228,53;251,55
Z. Tilt:;6002;0,39;117003;7,7;7,31
Depth;Qc;Fs;U2;Rf;Temp;Tilt;Dist;Speed;Qt;U2-U0;Time
2653;4,72;19,05;519,45;0,4;0;7,26;224,06;1,9;4,83;278,81;3485
2654;4,82;19,15;529,32;0,4;0;7,32;224,19;1,9;4,93;288,58;3485
2655;5,25;18,15;539,84;0,35;0;7,32;224,31;2;5,36;299,01;3486
2656;5,61;18,21;524,15;0,32;0;7,38;224,44;2;5,72;283,22;3486
2657;6,45;20,7;483,09;0,32;0;7,38;224,57;2;6,54;242,05;3487
2658;6,93;20,66;421,35;0,3;0;7,38;224,7;2;7,02;180,22;3487
2659;7,72;21,44;328,23;0,28;0;7,32;224,83;2;7,79;87;3488
2660;8,12;24,37;294,31;0,3;0;7,45;224,96;2;8,18;52,98;3488
2661;8,56;22,86;307,18;0,27;0;7,44;225,09;2;8,62;65,76;3488
2662;9,15;22,82;328,23;0,25;0;7,38;225,21;2;9,22;86,71;3489
2663;9,51;22,66;301,64;0,24;0;7,32;225,34;1,9;9,57;60,01;3489
2664;10,22;24,86;263,58;0,24;0;7,32;225,47;2;10,27;21,86;3490
2665;10,55;26,02;276,83;0,25;0;7,45;225,6;1,9;10,6;35,01;3490
2666;11,21;26,69;303,98;0,24;0;7,45;225,73;2;11,27;62,07;3491
2667;11,71;27,47;303,8;0,23;0;7,38;225,86;2;11,77;61,78;3492
2668;12,15;29,24;286,98;0,24;0;7,38;225,99;2;12,21;44,87;3492
2669;13,11;32,88;205,22;0,25;0;7,32;226,11;2;13,16;-36,98;3493
2670;13,52;38,04;160,4;0,28;0;7,38;226,24;2,2;13,55;-81,9;3493
2671;13,71;48;181,26;0,35;0;7,51;226,37;0,2;13,75;-61,14;3497
2672;13,71;48;181,26;0,35;0;7,51;226,37;0,2;13,75;-61,14;3578
2673;13,71;48;181,26;0,35;0;7,51;226,37;0,2;13,75;-61,14;3578
2674;14,62;48,29;210,11;0,33;0;7,45;226,5;1,9;14,66;-32,59;3579
2675;14,39;42,84;222,42;0,3;0;7,44;226,63;1,9;14,43;-20,38;3580
2676;14,3;44,23;205,04;0,31;0;7,51;226,76;2;14,34;-37,86;3580
2677;14,23;44,49;207,67;0,31;0;7,51;226,89;2;14,27;-35,33;3580
2678;13,98;46,17;175,81;0,33;0;7,5;227,02;2;14,01;-67,28;3581
2679;13,43;48,29;117,74;0,36;0;7,51;227,15;2;13,45;-125,45;3581
2680;13,28;45,55;101,2;0,34;0;7,51;227,28;2;13,3;-142,09;3582
2681;12,98;42,59;97,07;0,33;0;7,63;227,42;2;13;-146,32;3582
2682;12,77;41,91;84,95;0,33;0;7,57;227,55;2;12,79;-158,54;3583
2683;9,42;50,03;258,69;0,53;0;7,45;227,68;3,1;9,47;15,11;3739
2684;12,31;49,87;149,78;0,41;0;7,45;227,81;1,9;12,34;-93,9;3740
2685;12,13;54,32;228,43;0,45;0;7,46;227,94;0,5;12,17;-15,34;3742
2686;13,23;56,22;202,22;0,43;0;7,46;228,07;1,9;13,27;-41,66;3742
2687;13,49;58,13;209,83;0,43;0;7,46;228,2;2;13,53;-34,15;3743
2688;12,29;51,71;114,08;0,42;0;7,27;228,32;2;12,31;-130;3743
2689;11,35;50,9;164,82;0,45;0;7,34;228,45;2,1;11,38;-79,35;3744
2690;10,21;104,81;213,59;1,03;0;7,4;228,58;2;10,25;-30,68;3744
2691;10,01;95,78;201,47;0,96;0;7,46;228,71;2;10,05;-42,9;3745
2692;9,99;91,14;208,7;0,91;0;7,46;228,84;1,9;10,04;-35,76;3745
2693;9,75;84,37;190,66;0,87;0;7,46;228,97;1,9;9,78;-53,9;3746
2694;9,26;80,37;171,49;0,87;0;7,4;229,1;2;9,3;-73,17;3746
2695;8,69;84,08;200,62;0,97;0;7,4;229,23;2;8,73;-44,14;3747
2696;8,23;78,47;279,27;0,95;0;7,35;229,36;2;8,29;34,41;3747
2697;8;79,05;269,12;0,99;0;7,27;229,48;2;8,05;24,17;3748
2698;7,56;73,02;249,95;0,97;0;7,39;229,61;2;7,61;4,9;3748
2699;7,29;74,47;227,4;1,02;0;7,41;229,74;2;7,34;-17,75;3749
2700;6,57;83,05;168,11;1,26;0;7,28;229,87;2;6,6;-77,14;3749
2701;6,19;84,75;123,1;1,37;0;7,46;230;2;6,21;-122,25;3750
2702;5,76;84,24;112,67;1,46;0;7,34;230,12;2;5,79;-132,78;3750
2703;4,98;81,69;121,22;1,64;0;7,46;230,25;1,9;5;-124,33;3751
2704;4,28;62,25;213,21;1,45;0;7,4;230,38;2;4,32;-32,43;3751
2705;3,91;62,96;274,67;1,61;0;7,46;230,51;2;3,97;28,93;3751
2706;3,19;51;388,65;1,6;0;7,22;230,64;2;3,26;142,81;3752
2707;2,93;43,3;450,86;1,48;0;7,4;230,77;2;3,02;204,92;3752
2708;2,56;32,66;571,13;1,28;0;7,34;230,89;2;2,67;325,1;3753
2709;2,38;33,4;640,95;1,4;0;7,4;231,02;2,1;2,51;394,82;3754
2710;2,17;35,04;727,78;1,62;0;7,4;231,15;2;2,31;481,55;3754
2711;2,11;37,56;705,51;1,78;0;7,4;231,28;2;2,25;459,18;3754
2712;2,22;41,43;639,07;1,87;0;7,46;231,41;1,9;2,35;392,64;3755
2713;2,23;40,62;618,12;1,82;0;7,4;231,54;1,9;2,36;371,59;3755
2714;2,09;37,14;582,5;1,78;0;7,34;231,67;2;2,2;335,88;3756
2715;1,93;36,69;642,36;1,9;0;7,4;231,8;2;2,06;395,64;3756
2716;3,34;43,04;502,16;1,29;0;7,34;231,92;1,9;3,44;255,34;3757
2717;4,02;44,2;377,75;1,1;0;7,46;232,05;2;4,1;130,83;3757
2718;4,46;46,23;286,41;1,04;0;7,39;232,18;2;4,52;39,4;3758
2719;5,33;42,62;303,7;0,8;0;7,32;232,31;2;5,39;56,59;3758
2720;5,47;42,3;324;0,77;0;11,3;232,51;2;5,54;76,79;3759
2721;4,98;41,07;369,76;0,82;0;9,65;232,67;2;5,06;122,45;3759
2722;3,29;146,3;136,44;4,44;0;7,2;232,8;2;3,32;-110,97;3760
2723;3,37;71,28;273,91;2,12;0;7,32;232,93;2;3,42;26,41;3760
2724;3,78;60,22;392,88;1,59;0;7,44;233,06;2;3,85;145,27;3761
2725;3,95;56,26;407,16;1,42;0;7,44;233,19;2;4,04;159,46;3761
2726;4,12;49,9;416,65;1,21;0;7,38;233,31;2;4,21;168,85;3762
2727;4,16;50,26;403,68;1,21;0;7,32;233,44;2;4,24;155,78;3762
2728;4,11;53,03;379,44;1,29;0;7,38;233,57;2;4,18;131,44;3763
2729;3,76;55,71;414,96;1,48;0;7,38;233,7;2,1;3,85;166,86;3763
2730;3,54;53,97;423,89;1,52;0;7,38;233,83;2;3,63;175,69;3764
2731;3,28;50,45;441,74;1,54;0;7,38;233,96;2;3,37;193,45;3764
2732;2,77;45,17;502,26;1,63;0;7,25;234,08;2;2,87;253,87;3765
2733;2,61;40,78;521,8;1,57;0;7,44;234,21;1,9;2,71;273,31;3765
2734;2,47;37,85;503,29;1,53;0;7,31;234,34;1,9;2,57;254,7;3766
2735;2,28;36,85;535,14;1,62;0;7,38;234,47;2;2,39;286,46;3766
2736;1,89;20,89;613,23;1,1;0;7,38;234,6;1,9;2,01;364,45;3767
2737;1,84;21,7;624,13;1,18;0;7,25;234,72;2;1,96;375,25;3767
2738;1,79;22,76;625,35;1,27;0;7,32;234,85;2;1,91;376,37;3768
2739;1,64;20,57;684,74;1,26;0;7,38;234,98;2;1,77;435,66;3768
2740;1,54;19,63;715,37;1,28;0;7,32;235,1;2;1,68;466,2;3769
2741;1,42;17,8;785,28;1,25;0;7,31;235,23;2;1,58;536,01;3769
2742;1,4;17,51;811,69;1,25;0;7,31;235,36;2;1,57;562,32;3770
2743;1,5;15,8;781,34;1,06;0;7,32;235,49;2;1,65;531,87;3770
2744;1,57;15,7;736,99;1;0;7,32;235,61;2;1,72;487,42;3771
2745;1,63;15,09;732,1;0,93;0;7,32;235,74;2;1,78;482,43;3771
2746;1,69;16,54;704,1;0,98;0;7,31;235,87;2;1,83;454,33;3772
2747;1,74;15,67;697,52;0,9;0;7,25;235,99;2;1,88;447,66;3772
2748;1,9;16,51;636,91;0,87;0;7,31;236,12;2;2,03;386,95;3773
2749;1,91;15,54;624,22;0,81;0;7,25;236,25;2,1;2,04;374,17;3773
2750;1,95;14,64;619,9;0,75;0;7,25;236,37;2;2,07;369,75;3774
2751;1,92;14,51;616,52;0,75;0;7,32;236,5;2;2,05;366,27;3774
2752;1,89;14,77;622,91;0,78;0;7,31;236,63;1,9;2,01;372,56;3775
2753;1,68;15,28;655,33;0,91;0;7,31;236,76;1,9;1,82;404,88;3775
2754;1,56;14,6;687,18;0,94;0;7,31;236,88;2;1,7;436,64;3776
2755;1,35;16,96;761,7;1,26;0;7,38;237,01;2;1,5;511,05;3776
2756;1,34;15,41;771,47;1,15;0;7,31;237,14;2;1,5;520,73;3777
2757;1,38;14,12;799,57;1,02;0;7,31;237,27;2;1,54;548,73;3777
2758;1,38;14,28;791,3;1,04;0;7,31;237,39;2;1,53;540,36;3778
2759;1,4;14,54;776,73;1,04;0;7,32;237,52;2;1,56;525,7;3778
2760;1,39;14,89;794,87;1,07;0;7,32;237,65;2;1,55;543,73;3779
2761;1,44;15,54;803,89;1,08;0;7,38;237,78;2;1,6;552,66;3779
2762;1,51;15,64;791,11;1,04;0;7,25;237,9;2;1,66;539,78;3780
2763;1,54;15,6;769,22;1,01;0;7,32;238,03;2;1,7;517,79;3780
2764;1,52;15,18;780,68;1;0;7,31;238,16;2;1,68;529,15;3781
2765;1,51;16,02;806,24;1,06;0;7,26;238,28;2;1,67;554,61;3781
2766;1,57;16,99;880,94;1,09;0;7,26;238,41;2;1,74;629,22;3782
2767;1,66;16,09;865,44;0,97;0;7,19;238,54;1,9;1,84;613,62;3782
2768;1,92;13,06;739,33;0,68;0;7,32;238,66;2;2,07;487,41;3783
2769;2,01;12,41;707,86;0,62;0;7,06;238,79;2,1;2,15;455,84;3783
2770;2,06;12,35;691,88;0,6;0;7,26;238,91;2;2,2;439,76;3783
2771;2,14;12,99;691,22;0,61;0;7,26;239,04;2,2;2,28;439,01;3784
2772;2,14;12,99;691,22;0,61;0;7,26;239,04;2,2;2,28;439,01;3879
2773;2,14;12,99;691,22;0,61;0;7,26;239,04;2,2;2,28;439,01;3879
2774;3,19;32,5;407,91;1,02;0;7,25;239,17;1,8;3,27;155,4;3880
2775;3,5;30,82;504,51;0,88;0;7,25;239,29;1,9;3,6;251,9;3880
2776;4,07;32,24;490,89;0,79;0;7,25;239,42;2;4,17;238,18;3881
2777;6,71;35,53;373,33;0,53;0;7,38;239,55;2;6,78;120,53;3881
2778;7,62;37,24;229,19;0,49;0;7,25;239,67;1,9;7,66;-23,72;3882
2779;9,45;42,14;131,27;0,45;0;7,31;239,8;1,9;9,47;-121,73;3882
2780;10,52;46,17;91,52;0,44;0;7,25;239,93;2;10,54;-161,57;3883
2781;11,47;48,87;95,85;0,43;0;7,25;240,05;2;11,49;-157,35;3883
2782;12,94;49,16;72,07;0,38;0;7,25;240,18;1,9;12,95;-181,22;3884
2783;13,58;46,29;80,53;0,34;0;7,19;240,3;1,9;13,59;-172,86;3884
2784;14;37,75;121,31;0,27;0;7,31;240,43;1,9;14,03;-132,18;3885
2785;13,97;57,8;157,49;0,41;0;7,25;240,56;2;14;-96,1;3885
2786;14,26;62,45;67,09;0,44;0;7,25;240,68;2;14,28;-186,59;3886
2787;13,83;56,77;151,95;0,41;0;7,31;240,81;1,9;13,86;-101,84;3886
2788;13,94;99,1;194,98;0,71;0;7,25;240,94;1,9;13,98;-58,9;3887
2789;14,41;78,4;187,56;0,54;0;7,31;241,06;2;14,45;-66,42;3887
2790;15,56;75,44;212,08;0,48;0;7,32;241,19;2;15,6;-41,99;3888
2791;16,25;75,99;230,31;0,47;0;7,31;241,32;1,9;16,3;-23,86;3888
2792;17,81;79,34;152,41;0,45;0;7,31;241,45;1,9;17,84;-101,86;3889
